tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
1174.00;4796066#1_0;81.75;12.68;993.00;0.53;-27214695#1_1;5.10;0.00;tripinfo_veh830 routing_veh830;181.00;veh830;1;2025.37;28.69;passenger;;0
1176.00;28008214#2_1;11.41;13.20;955.00;-0.41;750748#1_0;5.10;0.00;tripinfo_veh799 routing_veh799;221.00;veh799;1;1837.51;85.13;passenger;;48
1176.00;4419019#2_0;30.55;12.72;909.00;-0.97;167121171#0_1;5.10;0.00;tripinfo_veh761 routing_veh761;267.00;veh761;2;2976.03;67.78;passenger;;22
1177.00;-4795262#1_0;37.43;8.12;958.00;-0.99;-175291641#0_1;5.10;0.00;tripinfo_veh802 routing_veh802;219.00;veh802;1;2565.48;37.34;passenger;;0
1177.00;28022576_1;103.73;13.75;951.00;-0.82;-79716216_1;5.10;0.00;tripinfo_veh796 routing_veh796;226.00;veh796;3;2392.75;48.24;passenger;;2
1178.00;168605805#4_0;147.77;13.87;864.00;-0.53;-4422116#0_1;5.10;0.00;tripinfo_veh723 routing_veh723;314.00;veh723;4;3125.60;85.46;passenger;;32
1182.00;28003858_0;5.90;13.53;843.00;-0.01;-4794929#0_1;5.10;0.00;tripinfo_veh705 routing_veh705;339.00;veh705;5;3072.54;125.12;passenger;;44
1182.00;4741125#2_1;38.54;13.72;963.00;-0.78;155366797#0_0;12.10;0.00;tripinfo_bus403 routing_bus403;219.00;bus403;1;2452.43;37.18;bus;;0
1182.00;4419019#3_0;26.04;9.44;894.00;-0.42;4422127#3_0;10.13;0.00;tripinfo_bus374 routing_bus374;288.00;bus374;6;2169.92;120.45;bus;;54
1186.00;28003859_0;93.49;13.48;985.00;-0.30;-200573939#4_1;5.10;0.00;tripinfo_veh824 routing_veh824;201.00;veh824;1;2145.88;40.64;passenger;;2
1188.00;28005872_0;4.07;2.41;889.00;-0.64;-4469143#3_0;12.10;0.00;tripinfo_bus372 routing_bus372;299.00;bus372;4;2691.14;101.10;bus;;43
1188.00;-4579078#3_0;10.45;11.04;935.00;-0.08;155367902_1;5.10;0.00;tripinfo_veh782 routing_veh782;253.00;veh782;1;2619.96;68.04;passenger;;24
1189.00;27683105_0;33.86;13.36;894.00;-0.42;358689731#6_0;5.10;0.00;tripinfo_veh748 routing_veh748;295.00;veh748;1;2839.00;131.97;passenger;;81
1189.00;-155366782_0;55.83;13.22;937.00;-0.47;-28022610_0;5.10;0.00;tripinfo_veh784 routing_veh784;252.00;veh784;1;2604.87;58.96;passenger;;4
1190.00;155366818_0;216.27;13.73;956.00;-0.60;-27934801#2_1;5.10;0.00;tripinfo_veh800 routing_veh800;234.00;veh800;1;2332.92;61.86;passenger;;11
1193.00;28008220#0_1;33.14;11.35;973.00;-0.34;27947069#3_0;12.10;0.00;tripinfo_bus407 routing_bus407;220.00;bus407;4;1958.16;74.10;bus;;18
1194.00;4741123#1_1;42.51;11.85;978.00;-0.13;27087065_0;12.10;0.00;tripinfo_bus409 routing_bus409;216.00;bus409;3;2268.27;45.95;bus;;0
1195.00;85619401#7_1;31.45;13.35;963.00;-0.78;-27194797#0_1;5.10;0.00;tripinfo_veh806 routing_veh806;232.00;veh806;1;2659.24;34.00;passenger;;0
1196.00;-4375201#0_0;318.25;21.68;614.00;-0.62;463528554_0;12.10;0.00;tripinfo_bus257 routing_bus257;582.00;bus257;12;3949.78;188.62;bus;;93
1196.00;-783674#3_0;18.38;10.76;948.00;-0.23;-4375190#1_0;5.10;0.00;tripinfo_veh793 routing_veh793;248.00;veh793;1;2009.65;108.06;passenger;;48
1198.00;-4375201#0_0;318.25;21.90;829.00;-0.85;79819309#0_0;8.93;0.00;tripinfo_bus347 routing_bus347;369.00;bus347;1;3222.30;217.83;bus;;110
1198.00;-163384340#0_0;1073.80;13.31;874.00;-0.10;-4270614#1_1;5.10;0.00;tripinfo_veh731 routing_veh731;324.00;veh731;1;3714.20;46.38;passenger;;1
