tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
914.00;159229389_1;45.26;11.89;727.00;-0.02;28005203_0;11.53;0.00;tripinfo_bus304 routing_bus304;187.00;bus304;1;1563.71;70.20;bus;;12
917.00;4316771#2_1;54.86;21.50;814.00;-0.31;154979768_0;5.10;0.00;tripinfo_veh681 routing_veh681;103.00;veh681;1;1206.02;35.75;passenger;;3
917.00;-389962084_0;88.46;5.26;640.00;-0.92;-172180889#0_0;12.10;0.00;tripinfo_bus268 routing_bus268;277.00;bus268;1;2322.44;86.95;bus;;43
917.00;170130363_0;97.42;12.90;676.00;-0.80;155366813_0;5.10;0.00;tripinfo_veh566 routing_veh566;241.00;veh566;1;2744.16;38.91;passenger;;0
918.00;-4809807_0;121.76;13.05;833.00;0.76;4796067#4_0;5.10;0.00;tripinfo_veh696 routing_veh696;85.00;veh696;1;750.79;18.49;passenger;;0
919.00;-457097115#28_1;42.39;13.40;762.00;-0.89;139285668#0_1;5.10;0.00;tripinfo_veh638 routing_veh638;157.00;veh638;1;1694.74;33.84;passenger;;5
919.00;253152096#12_1;57.09;13.50;683.00;-0.97;4575267_1;12.10;0.00;tripinfo_bus286 routing_bus286;236.00;bus286;1;2304.48;105.65;bus;;43
919.00;4810651#2_1;62.67;13.01;846.00;-0.59;79824262#1_1;5.10;0.00;tripinfo_veh708 routing_veh708;73.00;veh708;1;770.38;13.44;passenger;;0
920.00;-4270618#3_0;42.75;8.39;669.00;-0.62;-27947089#1_1;12.10;0.00;tripinfo_bus280 routing_bus280;251.00;bus280;1;2315.38;68.33;bus;;0
920.00;281169678#2_0;17.26;2.74;633.00;-0.75;155366775_0;12.10;0.00;tripinfo_bus265 routing_bus265;287.00;bus265;1;2944.94;69.52;bus;;9
921.00;-79714748_0;38.23;13.27;743.00;-0.76;253152096#2_1;5.10;0.00;tripinfo_veh622 routing_veh622;178.00;veh622;1;2081.30;24.95;passenger;;0
922.00;-28006360_0;29.58;9.12;621.00;-0.79;4422126#0_1;12.10;0.00;tripinfo_bus260 routing_bus260;301.00;bus260;1;3078.20;92.75;bus;;24
924.00;285717962#7_1;42.00;13.39;740.00;-0.17;-4418988_0;5.10;0.00;tripinfo_veh619 routing_veh619;184.00;veh619;1;2021.77;48.34;passenger;;18
925.00;-28004045_1;38.90;12.98;721.00;-0.04;-79716216_1;5.10;0.00;tripinfo_veh603 routing_veh603;204.00;veh603;1;2239.75;37.97;passenger;;0
926.00;155366797#5_0;87.32;13.49;758.00;-0.11;-155367908#1_0;1.83;0.00;tripinfo_bus317 routing_bus317;168.00;bus317;1;1246.04;73.84;bus;;40
928.00;139285667_1;0.10;11.54;713.00;1.53;-79823939_1;5.10;0.00;tripinfo_veh595 routing_veh595;215.00;veh595;1;2195.83;53.15;passenger;;2
929.00;4741115#1_0;96.82;12.83;752.00;-0.13;4480686#0_0;5.10;0.00;tripinfo_veh629 routing_veh629;177.00;veh629;1;1883.66;37.55;passenger;;1
929.00;155366801#2_1;1.53;12.52;833.00;-0.44;79716217#0_1;5.10;0.00;tripinfo_veh697 routing_veh697;96.00;veh697;1;771.99;36.87;passenger;;17
930.00;-282047776_0;12.69;5.13;808.00;-0.33;281169699#1_0;12.10;0.00;tripinfo_bus338 routing_bus338;122.00;bus338;1;1084.56;22.46;bus;;0
931.00;28008218#0_0;51.17;13.60;631.00;-0.36;-172175269#1_0;9.25;0.00;tripinfo_bus264 routing_bus264;300.00;bus264;1;2789.84;112.18;bus;;52
931.00;224593320#1_0;28.86;5.00;820.00;-0.29;-27194806#2_1;12.10;0.00;tripinfo_bus343 routing_bus343;111.00;bus343;1;1083.71;26.21;bus;;0
931.00;79707609#1_0;17.81;9.28;815.00;-0.50;-187325495#1_1;12.10;0.00;tripinfo_bus341 routing_bus341;116.00;bus341;1;1114.04;26.20;bus;;0
932.00;4419019#9_0;74.18;13.69;749.00;-0.74;-159229512_1;5.10;0.00;tripinfo_veh627 routing_veh627;183.00;veh627;1;1948.87;36.76;passenger;;0
933.00;-155366776#1_0;107.21;13.87;679.00;-0.19;-170130363_0;5.10;0.00;tripinfo_veh568 routing_veh568;254.00;veh568;1;2548.37;64.85;passenger;;30
934.00;155366787#10_1;2.42;12.46;662.00;-0.45;27934794#0_1;5.10;0.00;tripinfo_veh554 routing_veh554;272.00;veh554;1;2881.27;59.11;passenger;;12
934.00;155366787#0_1;59.90;12.37;747.00;-0.35;783674#2_1;5.10;0.00;tripinfo_veh625 routing_veh625;187.00;veh625;1;2011.56;43.08;passenger;;10
934.00;281165181#4_0;37.59;2.39;547.00;-0.66;27929253#0_0;1.35;0.00;tripinfo_bus229 routing_bus229;387.00;bus229;1;3583.73;83.30;bus;;0
935.00;332193350#2_1;71.14;13.76;835.00;-0.83;-85619401#11_0;5.10;0.00;tripinfo_veh699 routing_veh699;100.00;veh699;1;1096.76;17.31;passenger;;0
937.00;-27194804#1_0;110.57;13.66;655.00;-0.27;-27947062#1_0;12.10;0.00;tripinfo_bus274 routing_bus274;282.00;bus274;1;2587.59;80.11;bus;;3
938.00;172176965#2_0;60.38;13.71;827.00;-0.46;4372116#6_0;12.10;0.00;tripinfo_bus346 routing_bus346;111.00;bus346;1;1085.68;40.25;bus;;13
942.00;-280891286_1;33.23;12.94;579.00;-0.94;-27947020#13_1;4.39;0.00;tripinfo_veh485 routing_veh485;363.00;veh485;1;4161.54;59.79;passenger;;0
942.00;4796089#1_0;57.39;13.76;834.00;-0.64;-783855_0;5.10;0.00;tripinfo_veh698 routing_veh698;108.00;veh698;1;1140.30;21.75;passenger;;0
943.00;-4795548_0;88.15;13.59;810.00;-0.72;4316771#6_0;5.10;0.00;tripinfo_veh678 routing_veh678;133.00;veh678;1;1160.53;77.26;passenger;;35
945.00;-4422126#0_1;119.84;21.14;820.00;-0.29;-4796083_0;5.10;0.00;tripinfo_veh686 routing_veh686;125.00;veh686;1;1590.47;34.18;passenger;;8
946.00;28005214_1;49.06;12.80;876.00;-0.49;457097647#3_0;5.10;0.00;tripinfo_veh733 routing_veh733;70.00;veh733;1;708.78;15.16;passenger;;0
947.00;-4795544#2_1;13.48;13.84;650.00;-0.49;-4741117#2_1;5.10;0.00;tripinfo_veh544 routing_veh544;297.00;veh544;1;2903.96;112.48;passenger;;37
947.00;-4375201#17_1;43.31;21.58;704.00;-0.30;-28016097_1;5.10;0.00;tripinfo_veh589 routing_veh589;243.00;veh589;1;2334.00;75.15;passenger;;24
949.00;27681444#2_1;0.21;11.08;700.00;-0.71;155366797#4_0;5.10;0.00;tripinfo_veh586 routing_veh586;249.00;veh586;1;2563.36;58.35;passenger;;27
949.00;27194805_1;56.06;13.67;813.00;1.08;28006082_1;5.10;0.00;tripinfo_veh679 routing_veh679;136.00;veh679;1;1546.45;21.47;passenger;;0
950.00;-155366813_0;102.96;13.46;844.00;-0.20;-4270618#7_1;5.10;0.00;tripinfo_veh706 routing_veh706;106.00;veh706;1;1011.71;16.23;passenger;;0
951.00;28005741_1;25.75;13.58;651.00;-0.69;-4375201#11_1;5.10;0.00;tripinfo_veh545 routing_veh545;300.00;veh545;1;3313.41;75.54;passenger;;13
