tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
348.00;8/1to9/1_1;377.30;13.27;32.00;0.00;5/5to4/5_1;5.10;0.00;tripinfo_32;316.00;32;0;3955.24;173.40;privateType;;0
349.00;9/3to9/4_1;377.30;13.77;160.00;0.00;6/3to6/2_1;5.10;0.00;tripinfo_160;189.00;160;0;2357.90;103.44;privateType;;0
352.00;2/2to1/2_1;377.30;12.89;162.00;0.00;3/4to3/3_1;5.10;0.00;tripinfo_162;190.00;162;0;2336.68;105.18;privateType;;0
353.00;5/2to5/1_1;377.30;13.66;196.00;2.00;6/3to6/4_1;5.10;0.00;tripinfo_194;157.00;194;0;1955.24;86.06;privateType;;0
354.00;5/5to5/4_1;377.30;13.83;135.00;0.00;5/1to4/1_1;5.10;0.00;tripinfo_135;219.00;135;0;2732.30;120.67;privateType;;2
355.00;5/4to4/4_1;377.30;13.40;161.00;0.00;7/3to8/3_1;5.10;0.00;tripinfo_161;194.00;161;0;2355.24;108.70;privateType;;0
356.00;0/8to0/9_1;378.80;12.68;107.00;0.00;1/4to0/4_1;5.10;0.00;tripinfo_107;249.00;107;0;3154.34;135.62;privateType;;0
357.00;7/8to7/9_1;377.30;12.64;130.00;0.00;3/8to3/9_1;5.10;0.00;tripinfo_130;227.00;130;0;2737.36;128.17;privateType;;2
359.00;4/3to5/3_1;377.30;12.90;109.00;0.00;7/5to7/6_1;5.10;0.00;tripinfo_109;250.00;109;0;3140.01;136.23;privateType;;0
359.00;4/1to4/2_1;377.30;13.06;114.00;0.00;8/0to7/0_1;5.10;0.00;tripinfo_114;245.00;114;0;3137.56;131.60;privateType;;0
362.00;4/2to5/2_1;377.30;13.67;77.00;0.00;0/0to1/0_1;5.10;0.00;tripinfo_77;285.00;77;0;3526.24;157.15;privateType;;0
362.00;8/6to8/7_1;377.30;12.67;81.00;0.00;9/3to9/2_1;5.10;0.00;tripinfo_81;281.00;81;0;3517.95;153.74;privateType;;0
363.00;1/7to2/7_1;377.30;13.07;113.00;0.00;3/4to2/4_1;5.10;0.00;tripinfo_113;250.00;113;0;3119.48;137.17;privateType;;0
363.00;5/6to4/6_1;377.30;13.88;176.00;0.00;5/7to5/8_1;5.10;0.00;tripinfo_176;187.00;176;0;2322.13;102.20;privateType;;0
364.00;4/3to4/2_1;377.30;12.93;172.00;0.00;6/4to6/5_1;5.10;0.00;tripinfo_172;192.00;172;0;2355.24;106.66;privateType;;0
368.00;6/4to5/4_1;377.30;13.58;56.00;0.00;9/8to9/7_1;5.10;0.00;tripinfo_56;312.00;56;0;3937.56;169.72;privateType;;0
369.00;4/8to4/7_1;377.30;13.63;220.00;0.00;7/9to7/8_0;12.10;0.00;tripinfo_bus11;149.00;bus11;0;1945.77;76.83;busType;;0
370.00;4/7to4/8_1;377.30;12.90;118.00;0.00;9/7to9/8_1;5.10;0.00;tripinfo_118;252.00;118;0;3135.83;138.54;privateType;;0
370.00;8/5to9/5_1;377.30;13.89;122.00;0.00;6/8to6/9_1;5.10;0.00;tripinfo_122;248.00;122;0;3139.09;134.82;privateType;;0
370.00;6/3to6/2_1;377.30;13.65;123.00;0.00;7/7to7/8_1;5.10;0.00;tripinfo_123;247.00;123;0;3155.24;132.82;privateType;;0
371.00;1/7to1/8_1;377.30;12.63;246.00;0.00;0/9to0/8_1;5.10;0.00;tripinfo_246;125.00;246;0;1557.62;68.30;privateType;;0
373.00;9/7to8/7_1;377.30;13.50;119.00;0.00;5/6to4/6_1;5.10;0.00;tripinfo_119;254.00;119;0;3140.90;140.73;privateType;;0
376.00;6/5to6/6_1;377.30;12.63;216.00;0.00;5/8to5/7_1;5.10;0.00;tripinfo_216;160.00;216;0;1955.24;88.97;privateType;;0
378.00;7/2to7/1_0;377.30;26.61;100.00;0.00;5/7to4/7_0;12.10;0.00;tripinfo_bus5;278.00;bus5;0;3930.54;131.61;busType;;1
378.00;2/1to2/2_2;377.30;12.88;1.00;0.00;8/4to9/4_1;5.10;0.00;tripinfo_1;377.00;1;0;4732.30;206.92;privateType;;0
379.00;2/8to2/7_1;377.30;13.33;35.00;0.00;1/1to1/2_1;5.10;0.00;tripinfo_35;344.00;35;0;4317.07;187.99;privateType;;0
379.00;4/7to3/7_1;377.30;12.79;89.00;0.00;8/5to7/5_1;5.10;0.00;tripinfo_89;290.00;89;0;3537.36;162.33;privateType;;3
380.00;8/9to7/9_1;377.30;13.50;137.00;0.00;3/9to2/9_1;5.10;0.00;tripinfo_137;243.00;137;0;3131.62;130.05;privateType;;0
380.00;7/5to8/5_1;377.30;12.94;101.00;0.00;6/0to6/1_1;5.10;0.00;tripinfo_101;279.00;101;0;3539.09;151.20;privateType;;0
380.00;7/9to6/9_1;377.30;13.80;60.00;0.00;2/3to2/2_0;12.10;0.00;tripinfo_bus3;320.00;bus3;0;5506.92;115.67;busType;;0
381.00;6/2to7/2_1;377.30;13.70;38.00;0.00;1/5to2/5_1;5.10;0.00;tripinfo_38;343.00;38;0;4337.36;186.74;privateType;;0
382.00;3/3to2/3_1;377.30;13.06;164.00;0.00;4/4to4/5_1;5.10;0.00;tripinfo_164;218.00;164;0;2722.13;119.11;privateType;;0
385.00;2/5to3/5_1;377.30;12.70;139.00;0.00;4/0to4/1_1;5.10;0.00;tripinfo_139;246.00;139;0;3139.09;132.77;privateType;;0
386.00;6/0to5/0_1;377.30;13.69;180.00;0.00;4/1to3/1_0;12.10;0.00;tripinfo_bus9;206.00;bus9;0;2344.11;118.57;busType;;7
386.00;0/7to0/6_1;377.30;13.14;263.00;0.00;0/8to0/9_1;5.10;0.00;tripinfo_263;123.00;263;0;1554.70;66.78;privateType;;0
387.00;2/8to3/8_1;377.30;12.87;226.00;0.00;1/9to0/9_1;5.10;0.00;tripinfo_226;161.00;226;0;1962.02;89.79;privateType;;0
390.00;9/2to8/2_1;377.30;13.52;140.00;0.00;7/9to7/8_0;12.10;0.00;tripinfo_bus7;250.00;bus7;0;3932.09;103.63;busType;;0
390.00;8/8to8/9_1;377.30;13.71;70.00;0.00;0/7to1/7_1;5.10;0.00;tripinfo_70;320.00;70;0;3970.47;177.43;privateType;;0
391.00;5/6to5/5_1;377.30;13.45;145.00;0.00;3/1to4/1_1;5.10;0.00;tripinfo_145;246.00;145;0;3150.18;132.75;privateType;;0
393.00;6/1to5/1_1;377.30;12.74;206.00;0.00;8/2to8/1_1;5.10;0.00;tripinfo_206;187.00;206;0;2339.09;102.27;privateType;;0
395.00;0/8to0/7_1;377.30;12.61;80.00;0.00;6/9to6/8_1;5.10;0.00;tripinfo_80;315.00;80;0;3937.61;172.99;privateType;;0
396.00;9/3to9/4_1;377.30;13.81;9.00;0.00;3/6to3/7_1;5.10;0.00;tripinfo_9;387.00;9;0;4737.61;216.34;privateType;;3
397.00;5/1to4/1_1;377.30;13.00;147.00;0.00;1/2to2/2_1;5.10;0.00;tripinfo_147;250.00;147;0;3119.48;137.54;privateType;;0
397.00;4/8to5/8_1;377.30;13.11;120.00;0.00;4/4to4/3_1;5.10;0.00;tripinfo_120;277.00;120;0;3518.80;150.10;privateType;;0
398.00;5/5to4/5_1;377.30;12.74;52.00;0.00;0/8to1/8_1;5.10;0.00;tripinfo_52;346.00;52;0;4323.02;190.20;privateType;;0
400.00;3/3to3/4_1;377.30;13.09;47.00;0.00;9/5to9/6_1;5.10;0.00;tripinfo_47;353.00;47;0;4335.83;196.76;privateType;;2
400.00;7/6to8/6_1;377.30;12.81;121.00;0.00;9/2to9/1_1;5.10;0.00;tripinfo_121;279.00;121;0;3519.68;151.72;privateType;;0
401.00;1/1to2/1_1;377.30;13.73;25.00;0.00;6/5to6/4_1;5.10;0.00;tripinfo_25;376.00;25;0;4719.72;205.14;privateType;;0
403.00;3/7to3/6_1;377.30;13.78;128.00;0.00;9/9to8/9_1;5.10;0.00;tripinfo_128;275.00;128;0;3559.35;146.28;privateType;;0
405.00;4/5to4/6_1;377.30;13.49;92.00;0.00;7/3to7/2_1;5.10;0.00;tripinfo_92;313.00;92;0;3917.07;171.47;privateType;;0
406.00;2/8to3/8_1;377.30;13.46;126.00;0.00;7/9to8/9_1;5.10;0.00;tripinfo_126;280.00;126;0;3522.33;152.21;privateType;;0
408.00;2/6to2/7_1;377.30;13.62;189.00;0.00;0/4to0/5_1;5.10;0.00;tripinfo_189;219.00;189;0;2735.83;119.84;privateType;;0
410.00;1/0to2/0_1;377.30;13.05;193.00;0.00;0/3to1/3_1;5.10;0.00;tripinfo_193;217.00;193;0;2751.11;117.72;privateType;;0
410.00;2/6to1/6_1;377.30;13.89;192.00;2.00;0/4to0/5_1;5.10;0.00;tripinfo_190;218.00;190;0;2719.68;119.39;privateType;;0
411.00;3/6to2/6_1;377.30;12.63;192.00;0.00;4/7to4/8_1;5.10;0.00;tripinfo_192;219.00;192;0;2722.13;120.28;privateType;;0
413.00;3/5to3/6_1;377.30;13.16;181.00;0.00;7/5to7/6_1;5.10;0.00;tripinfo_181;232.00;181;0;2734.95;132.97;privateType;;1
416.00;8/9to9/9_1;378.80;13.37;103.00;0.00;3/7to4/7_1;5.10;0.00;tripinfo_103;313.00;103;0;3952.61;170.96;privateType;;2
417.00;5/8to4/8_1;377.30;13.01;134.00;0.00;5/2to5/1_1;5.10;0.00;tripinfo_134;283.00;134;0;3536.68;155.23;privateType;;4
417.00;5/7to5/6_1;377.30;13.31;324.00;0.00;5/7to6/7_1;5.10;0.00;tripinfo_324;93.00;324;0;1152.59;51.46;privateType;;0
418.00;2/5to3/5_1;377.30;13.12;195.00;0.00;4/7to5/7_1;5.10;0.00;tripinfo_195;223.00;195;0;2737.36;124.19;privateType;;0
419.00;0/8to0/7_0;377.30;26.90;200.00;0.00;7/8to6/8_0;12.10;0.00;tripinfo_bus10;219.00;bus10;0;3166.13;100.94;busType;;0
420.00;3/8to4/8_1;377.30;13.01;173.00;0.00;9/9to8/9_1;5.10;0.00;tripinfo_173;247.00;173;0;3144.12;132.93;privateType;;0
421.00;8/8to7/8_1;377.30;13.89;258.00;0.00;6/6to7/6_1;5.10;0.00;tripinfo_258;163.00;258;0;1955.24;92.27;privateType;;1
423.00;2/6to3/6_1;377.30;12.86;259.00;0.00;3/5to2/5_1;5.10;0.00;tripinfo_259;164.00;259;0;1919.48;94.40;privateType;;4
425.00;4/6to4/5_1;377.30;12.66;240.00;0.00;3/8to4/8_1;5.10;0.00;tripinfo_240;185.00;240;0;2352.59;100.29;privateType;;0
427.00;1/5to1/6_0;377.30;16.24;160.00;0.00;5/1to6/1_0;12.10;0.00;tripinfo_bus8;267.00;bus8;0;4329.62;105.91;busType;;0
